GGGG19YG2,A,Accepted,444571,78945612307894
NRRSASZWT,A,Accepted,444571,78945612307894
7CA248GAA,A,Accepted,444571,78945612307894
XPTF5H10A,B,Accepted,444571,78945612307894
NR6D8RW6E,A,Accepted,444571,78945612307894
HFBYACPBS,B,Accepted,444571,78945612307894
SWHGG35NF,A,Accepted,444571,78945612307894
V6G6MF1SW,B,Accepted,444571,78945612307894
4FP018VY4,B,Accepted,444571,78945612307894
Y1CNHW90W,B,Accepted,444571,78945612307894
ZX42BN1VS,B,Accepted,444571,78945612307894
